a,_,l,i,t,t,l,e,_,_,_,_,_
a,_,l,o,t,_,_,_,_,_,_,_,o
a,b,d,o,m,e,n,_,_,_,_,_,m
a,b,o,r,t,i,o,n,_,_,_,_,t
a,b,o,u,t,_,_,_,_,_,_,_,e
a,b,o,u,t,_,t,o,_,d,o,_,r
a,b,o,v,e,_,_,_,_,_,_,_,m
a,b,r,o,a,d,_,_,_,_,_,_,l
a,b,s,e,n,t,_,_,_,_,_,_,n
a,b,s,o,l,u,t,e,l,y,_,_,l
a,b,u,s,e,_,_,_,_,_,_,_,a
a,c,c,e,l,e,r,a,t,o,r,_,e
a,c,c,e,n,t,_,_,_,_,_,_,t
a,c,c,e,p,t,_,_,_,_,_,_,t
a,c,c,e,s,s,_,_,_,_,_,_,r
a,c,c,i,d,e,n,t,_,_,_,_,d
a,c,c,o,m,m,o,d,a,t,i,o,a
a,c,c,o,m,p,a,n,y,_,_,_,p
a,c,c,o,m,p,l,i,s,h,_,_,e
a,c,c,o,r,d,i,n,g,_,_,_,n
a,c,c,o,u,n,t,_,_,_,_,_,t
a,c,c,o,u,n,t,a,n,t,_,_,a
a,c,c,u,r,a,t,e,_,_,_,_,i
a,c,c,u,s,e,_,_,_,_,_,_,a
a,c,h,e,_,_,_,_,_,_,_,_,r
a,c,i,d,_,_,_,_,_,_,_,_,o
a,c,t,i,o,n,_,_,_,_,_,_,ó
a,c,t,i,v,e,_,_,_,_,_,_,v
a,c,t,i,v,i,t,y,_,_,_,_,v
a,c,t,o,r,_,_,_,_,_,_,_,r
a,d,a,p,t,o,r,_,_,_,_,_,t
a,d,d,_,_,_,_,_,_,_,_,_,i
a,d,d,i,c,t,e,d,_,_,_,_,a
a,d,d,r,e,s,s,_,_,_,_,_,c
a,d,j,u,s,t,_,_,_,_,_,_,t
a,d,m,i,s,s,i,o,n,_,_,_,s
a,d,m,i,t,_,_,_,_,_,_,_,e
a,d,o,l,e,s,c,e,n,t,_,_,e
a,d,o,p,t,_,_,_,_,_,_,_,t
a,d,u,l,t,_,_,_,_,_,_,_,t
